,Original Tweet ID,Reply ID
163,1250292126643941376,1328918260356685825
164,1250292126643941376,1326065248793620485
165,1250292126643941376,1326037147858726918
166,1250292126643941376,1326027032354942977
167,1250292126643941376,1325807101722169346
168,1250292126643941376,1325104616577540096
169,1250292126643941376,1322213234137595907
170,1250292126643941376,1315738163554516992
171,1250292126643941376,1313317554769797120
172,1250292126643941376,1313312442190102529
173,1250292126643941376,1312099258858827776
174,1250292126643941376,1310906993792749569
175,1250292126643941376,1307045868789350400
176,1250292126643941376,1306676238203797504
177,1250292126643941376,1306456471362777088
178,1250292126643941376,1304996639258574848
179,1250292126643941376,1304993658803048452
180,1250292126643941376,1303989049217216512
181,1242577132636770306,1353317470547939330
182,1242577132636770306,1285395009227894784
183,1242577132636770306,1245975265173549056
184,1242577132636770306,1245807991674331136
185,1242577132636770306,1245801424707035141
186,1242577132636770306,1245801172797177856
187,1242577132636770306,1245797066854539265
188,1242577132636770306,1245370515067293696
189,1242577132636770306,1245025632649699335
190,1242577132636770306,1244868643260968960
191,1242577132636770306,1244632729389387776
192,1242577132636770306,1244604782846840833
193,1242577132636770306,1244581791169560576
194,1242577132636770306,1244398397366419468
195,1242577132636770306,1244237505240711168
196,1242577132636770306,1244191770805563393
197,1242577132636770306,1243951706150330370
198,1242577132636770306,1243748241276977152
199,1242577132636770306,1243684652839325700
200,1242577132636770306,1243595572210270209
201,1242577132636770306,1243500200968294401
202,1242577132636770306,1243461707671846913
203,1242577132636770306,1243357223645892609
204,1242577132636770306,1243356564104155137
205,1242577132636770306,1243339472760197120
206,1242577132636770306,1243331868277092353
207,1242577132636770306,1243275792294920192
208,1242577132636770306,1243272094479200256
209,1242577132636770306,1243270576862449664
210,1242577132636770306,1243265856316100608
211,1242577132636770306,1243264092720074752
212,1242577132636770306,1243260019233230848
213,1242577132636770306,1243259007919214593
214,1242577132636770306,1243252744078725120
215,1242577132636770306,1243252323650060288
216,1242577132636770306,1243252188828389378
217,1242577132636770306,1243251899530465281
218,1242577132636770306,1243251069448122368
219,1242577132636770306,1243244290865795077
220,1242577132636770306,1243244258418556928
221,1242577132636770306,1243233426939019265
222,1242577132636770306,1243221370638663682
223,1242577132636770306,1243216562775035910
224,1242577132636770306,1243206835450138625
225,1242577132636770306,1243203241489371138
226,1242577132636770306,1243191289497042945
227,1242577132636770306,1243160948732497921
228,1242577132636770306,1243160504908029952
229,1242577132636770306,1243158975979212803
230,1242577132636770306,1243155052518191105
231,1242577132636770306,1243150943526342656
232,1242577132636770306,1243147871601537026
233,1242577132636770306,1243147198931644416
234,1242577132636770306,1243146516174442496
235,1242577132636770306,1243146222426357760
236,1242577132636770306,1243137193947860994
237,1242577132636770306,1243135103502606336
238,1242577132636770306,1243134707300102146
239,1242577132636770306,1243134514634919936
240,1242577132636770306,1243134324624355328
241,1242577132636770306,1243133469179260928
242,1242577132636770306,1243132472038248448
243,1242577132636770306,1243132150435766272
244,1242577132636770306,1243132086506012674
245,1242577132636770306,1243125916609523717
246,1242577132636770306,1243114540419518465
247,1242577132636770306,1243113044827353094
248,1242577132636770306,1243110633765310464
249,1242577132636770306,1243110020776148992
250,1242577132636770306,1243109505820274688
251,1242577132636770306,1243105596892536834
252,1242577132636770306,1243104979818180608
253,1242577132636770306,1243092351909838850
254,1242577132636770306,1243090050381950978
255,1242577132636770306,1243085771482869760
256,1242577132636770306,1243084630166605825
257,1242577132636770306,1243082403872006145
258,1242577132636770306,1243081721383464960
259,1242577132636770306,1243067573832503296
260,1242577132636770306,1243060985897709573
261,1242577132636770306,1243058251840790529
262,1242577132636770306,1243057910088978434
263,1263195773451239426,1276283521871593472
264,1263195773451239426,1265387397661036545
265,1263195773451239426,1265317211733778437
266,1263195773451239426,1264338206364925953
267,1263195773451239426,1264337996356214785
268,1263195773451239426,1264337781121323008
269,1263195773451239426,1264300751083302912
270,1263195773451239426,1264239952604180480
271,1263195773451239426,1264177362607931393
272,1263195773451239426,1264019972172345346
273,1263195773451239426,1263568280020611072
274,1263195773451239426,1263541587029737473
275,1263195773451239426,1263537495368704000
276,1263195773451239426,1263536945164095488
277,1263195773451239426,1263523959804358656
278,1263195773451239426,1263523466113716224
279,1263195773451239426,1263522315611979777
280,1263195773451239426,1263504729801396225
281,1263195773451239426,1263504308601053185
282,1263195773451239426,1263503833373847553
283,1263195773451239426,1263472952579940352
284,1263195773451239426,1263466707189972993
285,1263195773451239426,1263461024688201733
286,1263195773451239426,1263454283447578625
287,1263195773451239426,1263453302634606595
288,1263195773451239426,1263453142789783552
289,1263195773451239426,1263452547521622019
290,1263195773451239426,1263451597213925376
291,1263195773451239426,1263448621841887232
292,1263195773451239426,1263447382248873986
293,1263195773451239426,1263446794668855296
294,1263195773451239426,1263446369148297217
295,1263195773451239426,1263445519319420928
296,1263195773451239426,1263444705502773250
297,1263195773451239426,1263442818372165632
298,1263195773451239426,1263440870981992449
299,1263195773451239426,1263426172458872832
300,1263195773451239426,1263369845447569408
301,1263195773451239426,1263357271838543872
302,1263195773451239426,1263346126490611714
303,1263195773451239426,1263316654584467456
304,1263195773451239426,1263313927624175616
305,1263195773451239426,1263308437942710272
306,1263195773451239426,1263290094217244674
307,1263195773451239426,1263288981640404995
308,1263195773451239426,1263288467649421316
309,1263195773451239426,1263287723370086402
310,1263195773451239426,1263280293571592192
311,1263195773451239426,1263267616145256450
312,1263195773451239426,1263265222917267457
313,1263195773451239426,1263262621958057984
314,1263195773451239426,1263259667242909698
315,1263195773451239426,1263247648431263746
316,1263195773451239426,1263245783148777473
317,1263195773451239426,1263245526658678785
318,1263195773451239426,1263244319915487238
319,1263195773451239426,1263243807170199552
320,1263195773451239426,1263242452191842304
321,1263195773451239426,1263242229520510982
322,1263195773451239426,1263240467317227522
323,1263195773451239426,1263237415273140227
324,1263195773451239426,1263236469193408515
325,1263195773451239426,1263234243997687808
326,1263195773451239426,1263233817667670023
327,1263195773451239426,1263229273722294273
328,1263195773451239426,1263226361461776384
329,1263195773451239426,1263225841745567750
330,1263195773451239426,1263224465879531520
331,1263195773451239426,1263224315316764675
332,1263195773451239426,1263222715823112195
333,1263195773451239426,1263218167670857728
334,1263195773451239426,1263216172549341186
335,1263195773451239426,1263214513760985088
336,1263195773451239426,1263211864583999488
337,1263195773451239426,1263209680064712708
338,1294027549459218436,1294092138372833280
339,1293194047037874178,1293773111347666946
340,1293194047037874178,1293250909552750593
341,1293194047037874178,1293242059407732744
342,1270487181652635652,1293386723502694400
343,1270487181652635652,1285020253806891008
344,1270487181652635652,1285009897042706433
345,1270487181652635652,1282307676521861120
346,1270487181652635652,1281903213164322817
347,1270487181652635652,1280868583451561984
348,1270487181652635652,1280202050693820416
349,1270487181652635652,1278068173556908032
350,1291864300777353218,1292205116771241986
351,1291864300777353218,1292204964190855169
352,1271129424138629120,1271138933976399877
353,1270143769627766784,1295705792537145344
354,1270143769627766784,1290742534428336130
355,1270143769627766784,1290351324555620352
356,1270143769627766784,1285413835881545736
357,1270143769627766784,1285412922936696840
358,1270143769627766784,1285228808518414336
359,1270143769627766784,1285227870487552008
360,1270143769627766784,1285227255430553604
361,1270143769627766784,1285226338807427074
362,1270143769627766784,1285223440702746626
363,1270143769627766784,1285219454457192448
364,1270143769627766784,1285219069256400902
365,1270143769627766784,1285218040163061761
366,1270143769627766784,1285217563174215680
367,1270143769627766784,1285216512819826691
368,1270143769627766784,1285215821510381569
369,1270143769627766784,1285215524281094144
370,1270143769627766784,1285214723630391304
371,1270143769627766784,1285214162818338821
372,1270143769627766784,1285213766532116488
373,1270143769627766784,1285213379410513922
374,1270143769627766784,1285211518435569664
375,1270143769627766784,1285210986132189184
376,1270143769627766784,1285210416998645760
377,1270143769627766784,1285209754873335809
378,1270143769627766784,1285209350882066434
379,1270143769627766784,1285208554572578819
380,1270143769627766784,1285081829691793413
381,1270143769627766784,1285068142256050176
382,1270143769627766784,1285066341427417089
383,1270143769627766784,1285065323725627392
384,1270143769627766784,1285032797565050880
385,1270143769627766784,1285032215584419841
386,1270143769627766784,1285031711164764162
387,1270143769627766784,1285030945477799936
388,1270143769627766784,1285030300972650501
389,1270143769627766784,1285028773755326465
390,1270143769627766784,1285028377443917825
391,1270143769627766784,1285018768503185410
392,1270143769627766784,1285018460892934145
393,1270143769627766784,1285017945522003968
394,1270143769627766784,1285013426637623296
395,1270143769627766784,1285013380571500544
396,1270143769627766784,1285011717479702528
397,1270143769627766784,1285011358724038658
398,1270143769627766784,1285010507867594753
399,1270143769627766784,1285005129209577482
400,1270143769627766784,1284931533707644930
401,1270143769627766784,1284752567378030597
402,1270143769627766784,1284752201898962945
403,1270143769627766784,1284751869546385408
404,1270143769627766784,1284729101622763521
405,1270143769627766784,1284665901112004608
406,1270143769627766784,1284648365901389830
407,1270143769627766784,1284598915212419078
408,1270143769627766784,1284566996412182529
409,1270143769627766784,1284561452544733184
410,1270143769627766784,1284557905971355648
411,1270143769627766784,1284556444751323139
412,1270143769627766784,1284546803552210951
413,1270143769627766784,1280977253548142594
414,1270143769627766784,1280538031280152577
415,1270143769627766784,1280282463818993664
416,1270143769627766784,1280257237244678144
417,1270143769627766784,1280172781968080900
418,1270143769627766784,1277835794305085440
419,1270143769627766784,1277682742591983617
420,1270143769627766784,1277419981353992193
421,1270143769627766784,1277221150045671424
422,1270143769627766784,1277220851444862977
423,1270143769627766784,1277220571428925448
424,1270143769627766784,1276988396410490882
425,1270143769627766784,1276587603769413633
426,1270143769627766784,1276583021928480768
427,1270143769627766784,1276581749561143296
428,1270143769627766784,1274845564220383233
429,1270143769627766784,1274352055121924096
430,1270143769627766784,1273383192817360897
431,1270143769627766784,1273191607378952192
432,1270143769627766784,1273183144179458048
433,1270143769627766784,1273181525929050112
434,1270143769627766784,1273181115684196353
435,1270143769627766784,1273179754758377472
436,1270143769627766784,1273178868271251456
437,1270143769627766784,1273165189203087365
438,1270143769627766784,1273165083288514562
439,1270143769627766784,1272943453316546563
440,1270143769627766784,1272913062526365698
441,1270143769627766784,1272901659212079105
442,1275510212384788480,1381200849322577920
443,1275510212384788480,1347915151727611906
444,1275510212384788480,1329406205484277760
445,1275510212384788480,1326934685428150272
446,1275510212384788480,1320035020334112768
447,1275510212384788480,1308304887109746689
448,1275510212384788480,1306350149728313344
449,1275510212384788480,1305299725567098883
450,1275510212384788480,1305295703460081665
451,1275510212384788480,1296068198857691136
452,1275510212384788480,1293770014730969089
453,1275510212384788480,1292160214804967430
454,1275510212384788480,1292157814723444738
455,1275510212384788480,1292156861278556161
456,1275510212384788480,1292156383069118471
457,1275510212384788480,1292155150510051335
458,1275510212384788480,1292080363804794881
459,1275510212384788480,1292050605977088001
460,1275510212384788480,1291819932431384576
461,1275510212384788480,1291612928156872706
462,1275510212384788480,1289607348554620928
463,1275510212384788480,1289603314703687680
464,1275510212384788480,1289602834690785281
465,1275510212384788480,1289602515969818626
466,1275510212384788480,1289444671333322753
467,1275510212384788480,1288702050465849349
468,1275510212384788480,1287239319757787137
469,1275510212384788480,1286630575818842112
470,1275510212384788480,1284639497557336065
471,1275510212384788480,1284248213927497728
472,1275510212384788480,1284169337121779715
473,1275510212384788480,1283996088655986688
474,1275510212384788480,1283995748883824642
475,1275510212384788480,1283995297102757888
476,1275510212384788480,1282735850539945986
477,1275510212384788480,1282504929781911557
478,1275510212384788480,1281444281924947968
479,1275510212384788480,1280992153955717123
480,1275510212384788480,1280942625630171136
481,1275510212384788480,1280880075387408385
482,1275510212384788480,1280667104996286466
483,1275510212384788480,1280647234447695872
484,1275510212384788480,1280647233474572296
485,1275510212384788480,1280254955304165379
486,1275510212384788480,1280254892972654592
487,1275510212384788480,1280254889109729285
488,1275510212384788480,1280186752909656065
489,1275510212384788480,1280186751873683456
490,1275510212384788480,1279873464200028169
491,1275510212384788480,1279872613653905409
492,1275510212384788480,1279510510799654913
493,1275510212384788480,1279450380577931265
494,1275510212384788480,1279174028482056192
495,1275510212384788480,1279118257656483840
496,1275510212384788480,1278834676182982656
497,1275510212384788480,1278833255341588489
498,1275510212384788480,1278832623960436738
499,1275510212384788480,1278741576035024896
500,1275510212384788480,1278709583616323584
501,1275510212384788480,1278705439304122374
502,1275510212384788480,1278700790744522752
503,1275510212384788480,1278678959878782977
504,1275510212384788480,1278462659252359168
505,1275510212384788480,1278462639119704065
506,1275510212384788480,1278342056121896962
507,1275510212384788480,1278342055085912068
508,1275510212384788480,1278316657950294018
509,1275510212384788480,1278305177666281472
510,1275510212384788480,1278294767680532481
511,1275510212384788480,1278229422256975878
512,1275510212384788480,1278228124409319424
513,1275510212384788480,1278145441650085890
514,1275510212384788480,1278136006852718592
515,1275510212384788480,1278136005854408704
516,1275510212384788480,1278068244922789888
517,1275510212384788480,1277950056507695105
518,1275510212384788480,1277922819750236161
519,1275510212384788480,1277922426861436929
520,1275510212384788480,1277892539861708807
521,1275510212384788480,1277839755045072896
522,1275510212384788480,1277806514246422530
523,1275510212384788480,1277802432236486656
524,1275510212384788480,1277798268043268097
525,1275510212384788480,1277796944266444802
526,1271549221645299712,1272973701496090629
527,1256868393443098624,1257664671974412290
528,1263277224951721986,1293142890168950784
529,1263277224951721986,1292888343492124672
530,1263277224951721986,1292819451419561985
531,1263277224951721986,1292607524487565312
532,1263277224951721986,1292606508648132608
533,1263277224951721986,1292605818643165186
534,1263277224951721986,1292572870686777345
535,1263277224951721986,1285420674136199169
536,1263277224951721986,1276053479555883009
537,1263277224951721986,1275516027129016322
538,1263277224951721986,1265825223187849216
539,1263277224951721986,1265391020679757829
540,1263277224951721986,1265311317465853952
541,1263277224951721986,1265171035495624705
542,1263277224951721986,1265125005735727106
543,1263277224951721986,1265079190879174662
544,1263277224951721986,1265045684643868672
545,1263277224951721986,1265013598981627905
546,1263277224951721986,1264997341137760256
547,1263277224951721986,1264816110819475456
548,1263277224951721986,1264768482312323077
549,1263277224951721986,1264751787833044992
550,1263277224951721986,1264660615026671622
551,1263277224951721986,1264646273145212932
552,1263277224951721986,1264598801781682181
553,1263277224951721986,1264597904137674752
554,1263277224951721986,1264597705768108033
555,1263277224951721986,1264597629331050497
556,1263277224951721986,1264591429721944064
557,1263277224951721986,1264591246057586688
558,1263277224951721986,1264590929530241024
559,1263277224951721986,1264590806024720386
560,1263277224951721986,1264590570527141888
561,1263277224951721986,1264590417040793601
562,1263277224951721986,1264589968434839552
563,1263277224951721986,1264589695549227009
564,1263277224951721986,1264589473498533888
565,1263277224951721986,1264588987605250048
566,1263277224951721986,1264588174610710536
567,1263277224951721986,1264587876198576131
568,1263277224951721986,1264587695105269761
569,1263277224951721986,1264587369140764672
570,1263277224951721986,1264586975266222081
571,1263277224951721986,1264585968528420864
572,1263277224951721986,1264585713372168198
573,1263277224951721986,1264549641648889856
574,1263277224951721986,1264549535696601088
575,1263277224951721986,1264548969490743297
576,1263277224951721986,1264439564095062027
577,1263277224951721986,1264414428335763456
578,1263277224951721986,1264402149410320386
579,1263277224951721986,1264401479718199298
580,1263277224951721986,1264400873439944707
581,1263277224951721986,1264399814755864577
582,1263277224951721986,1264399392745721857
583,1263277224951721986,1264398720247848960
584,1263277224951721986,1264398635162316800
585,1263277224951721986,1264398446556930048
586,1263277224951721986,1264398073570029569
587,1263277224951721986,1264396747528380417
588,1263277224951721986,1264396457232068609
589,1263277224951721986,1264395828044562433
590,1263277224951721986,1264395382982733824
591,1263277224951721986,1264394576657133568
592,1263277224951721986,1264394160900943872
593,1263277224951721986,1264367725364645889
594,1263277224951721986,1264367092028993536
595,1263277224951721986,1264353747590721536
596,1263277224951721986,1264353336712728577
597,1263277224951721986,1264336145774755840
598,1263277224951721986,1264301408494342144
599,1263277224951721986,1264283939826532353
600,1263277224951721986,1264277074887335936
601,1263277224951721986,1264240237170941954
602,1263277224951721986,1264234551020150789
603,1263277224951721986,1264233366225735683
604,1263277224951721986,1264226381174435840
605,1263277224951721986,1264221437478359041
606,1263277224951721986,1264209220133478400
607,1263277224951721986,1264208254470483969
608,1263277224951721986,1264195269752770560
609,1263277224951721986,1264195037472137216
610,1263277224951721986,1264194681870712832
611,1263277224951721986,1264193113897254917
612,1263277224951721986,1264192075244998656
613,1263277224951721986,1264191797628071936
614,1263277224951721986,1264189245930995712
615,1263277224951721986,1264189000908242944
616,1275899703700291584,1280620988053372933
617,1275899703700291584,1277357613638811649
618,1275899703700291584,1276772160665681920
619,1275899703700291584,1276398390272618497
620,1275899703700291584,1276220354931851269
621,1275899703700291584,1276116117090480129
622,1275899703700291584,1275991746371973120
623,1275899703700291584,1275916424364429313
624,1275899703700291584,1275912371219779585
625,1275899703700291584,1275909829488500738
626,1275899703700291584,1275908781805842433
627,1275899703700291584,1275908650112913408
628,1275899703700291584,1275906599920549888
629,1275899703700291584,1275905787571965952
630,1275899703700291584,1275903500547833856
631,1275899703700291584,1275903066055872518
632,1275899703700291584,1275900598190174208
633,1277765139731709952,1433732056127844382
634,1277765139731709952,1357522687212535808
635,1277765139731709952,1314198718799773696
636,1277765139731709952,1314011840939208704
637,1277765139731709952,1314003282986115072
638,1277765139731709952,1314000139963502594
639,1277765139731709952,1313999959721738240
640,1277765139731709952,1313997095733522432
641,1277765139731709952,1313996604777664513
642,1277765139731709952,1313996086315417600
643,1277765139731709952,1313979608891641856
644,1277765139731709952,1313979204736897024
645,1277765139731709952,1313969081972793344
646,1277765139731709952,1313839544345726976
647,1277765139731709952,1281088534682755072
648,1277765139731709952,1279542853203419137
649,1277765139731709952,1279532538814328832
650,1277765139731709952,1279525839965691906
651,1277765139731709952,1279516689986498560
652,1277765139731709952,1279465665657782272
653,1277765139731709952,1278780769608052736
654,1277765139731709952,1278525181707915265
655,1277765139731709952,1278523175089983490
656,1277765139731709952,1278447825056137217
657,1277765139731709952,1278447197785333760
658,1277765139731709952,1278447022467620868
659,1277765139731709952,1278399276515803136
660,1277765139731709952,1278383172821139456
661,1277765139731709952,1278151716962091008
662,1277765139731709952,1278101774554075137
663,1277765139731709952,1278100753433989122
664,1277765139731709952,1278100528157921280
665,1277765139731709952,1278092604421230592
666,1277765139731709952,1278091154408394752
667,1277765139731709952,1278000899164712969
668,1277765139731709952,1277980470425223178
669,1277765139731709952,1277969926074937345
670,1277765139731709952,1277964776031744005
671,1277765139731709952,1277943692481847297
672,1277765139731709952,1277939513139003392
673,1277765139731709952,1277926439183138827
674,1277765139731709952,1277894656932679681
675,1277765139731709952,1277866514037772289
676,1277765139731709952,1277866332994797568
677,1277765139731709952,1277858317268709376
678,1277765139731709952,1277846523745914880
679,1277765139731709952,1277832366942085120
680,1277765139731709952,1277799861123837958
681,1277765139731709952,1277797354997985281
682,1277765139731709952,1277796979691737088
683,1277765139731709952,1277796181230317569
684,1277765139731709952,1277788384333832192
685,1277765139731709952,1277785425839620096
686,1277765139731709952,1277782177439236097
687,1277765139731709952,1277778281316532225
688,1277765139731709952,1277777306598158336
689,1277765139731709952,1277775040482816001
690,1277765139731709952,1277774312825593856
691,1277765139731709952,1277774112962809856
692,1277765139731709952,1277773456160043008
693,1277765139731709952,1277773008728399872
694,1277765139731709952,1277771964778713090
695,1277765139731709952,1277771560598802432
696,1277765139731709952,1277770379843588096
697,1277765139731709952,1277769202061832192
698,1277765139731709952,1277769078057218049
699,1277765139731709952,1277767681068810241
700,1277765139731709952,1277767150552391685
701,1277765139731709952,1277767122567995392
702,1277765139731709952,1277766842585616386
703,1277765139731709952,1277766750717837322
704,1277765139731709952,1277766714437107715
705,1277765139731709952,1277766701107609600
706,1277765139731709952,1277766680106749953
707,1277765139731709952,1277766519657816066
708,1277765139731709952,1277766356939792386
709,1277765139731709952,1277765802876272640
710,1270164078456197122,1331739119639289863
711,1270164078456197122,1275479605684682753
712,1270164078456197122,1273593569559957508
713,1228778214782357504,1230079432586514432
714,1228778214782357504,1229945913075892224
715,1228778214782357504,1229771293978918914
716,1228778214782357504,1229702988832182272
717,1228778214782357504,1229626937838047232
718,1228778214782357504,1229433895160045568
719,1228778214782357504,1229370894000091136
720,1228778214782357504,1229330344991608833
721,1228778214782357504,1229272786746560512
722,1228778214782357504,1229254006414901248
723,1228778214782357504,1229246738260643841
724,1228778214782357504,1229223375198834690
725,1228778214782357504,1229222173782532096
726,1228778214782357504,1229183462109782020
727,1228778214782357504,1229178639834587138
728,1228778214782357504,1229174793880031232
729,1228778214782357504,1229164905527435266
730,1228778214782357504,1229154481318719488
731,1228778214782357504,1229122720731807744
732,1228778214782357504,1229111358626631683
733,1228778214782357504,1229108367383236609
734,1228778214782357504,1229092932558434305
735,1228778214782357504,1229092043487686656
736,1228778214782357504,1229091470214299650
737,1228778214782357504,1229085897909399558
738,1228778214782357504,1229060735189364741
739,1228778214782357504,1229044283597967366
740,1228778214782357504,1229043937538715651
741,1228778214782357504,1229042555486007296
742,1228778214782357504,1229037244297728002
743,1228778214782357504,1229031449145364480
744,1228778214782357504,1229016670607495169
745,1228778214782357504,1229005950649946112
746,1228778214782357504,1228999841860091904
747,1228778214782357504,1228997416080138240
748,1228778214782357504,1228986118537793536
749,1228778214782357504,1228981420493684736
750,1228778214782357504,1228979373254103048
751,1228778214782357504,1228979123135053825
752,1228778214782357504,1228959237469958146
753,1228778214782357504,1228955303930036224
754,1228778214782357504,1228953146992578560
755,1228778214782357504,1228952241777889280
756,1228778214782357504,1228947711354863616
757,1228778214782357504,1228934586673041408
758,1228778214782357504,1228931262653616129
759,1228778214782357504,1228928896575275008
760,1228778214782357504,1228925462899855362
761,1228778214782357504,1228925289666928640
762,1228778214782357504,1228920853905248261
763,1228778214782357504,1228918249976287232
764,1228778214782357504,1228918135786528768
765,1228778214782357504,1228917866713550848
766,1228778214782357504,1228917654229942274
767,1228778214782357504,1228917013046710272
768,1228778214782357504,1228914418374840320
769,1228778214782357504,1228914180922728448
770,1228778214782357504,1228911317131526144
771,1228778214782357504,1228905748953878528
772,1228778214782357504,1228900709149495296
773,1228778214782357504,1228898318173929474
774,1228778214782357504,1228896261115269122
775,1228778214782357504,1228893829530517505
